,pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,year
2358,FF,2022-05-20,93.7,2.93,6.06,"Ray, Robbie",646240,592662,,foul,,,,,5.0,Rafael Devers strikes out swinging.,R,L,L,BOS,SEA,S,,,0,0,2022,0.56,1.54,0.25,2.61,,571771.0,,0,1,Bot,,,,,663728,,,-8.141887290709137,-136.04706715444274,-6.559956884029653,8.771035939404216,30.2443846744813,-11.750666639130536,3.37,1.57,292.0,90.0,23.0,93.6,2289.0,6.4,663268,592662,663728,664034,647351,553993,641487,608385,677594,664238,54.11,,,,,,,,7,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Strategic,Standard,147.0,0.0,-0.056,2022
2359,FF,2022-05-20,93.4,2.67,6.11,"Ray, Robbie",571771,592662,double,hit_into_play,,,,,6.0,Enrique Hernandez doubles (11) on a sharp fly ball to center fielder Julio Rodriguez.,R,R,L,BOS,SEA,X,8.0,fly_ball,0,0,2022,0.59,1.55,0.53,2.43,,,,0,1,Bot,100.66,52.43,,,663728,,,-6.808961274286503,-135.62902082870295,-7.0887274477434685,8.764370024599048,31.086853154380247,-11.695912681079529,3.28,1.58,385.0,103.6,23.0,93.2,2320.0,6.4,663268,592662,663728,664034,647351,553993,641487,608385,677594,664238,54.11,0.789,1.322,1.25,1.0,1.0,1.0,6.0,6,1,4-Seam Fastball,0,0,0,0,0,0,0,0,Infield shift,Standard,146.0,0.06,0.633,2022
2360,FF,2022-05-15,94.5,2.56,5.92,"Ray, Robbie",643446,592662,strikeout,swinging_strike,,,,,1.0,Jeff McNeil strikes out swinging.,R,L,L,NYM,SEA,S,2.0,,0,2,2022,0.79,1.45,-0.32,3.24,,,,2,6,Bot,,,,,663728,,,-9.312575243114406,-137.31179525468073,-4.52612824380506,12.083681726131438,29.965607104929724,-12.98315020602268,3.56,1.73,,,,94.8,2342.0,6.5,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.01,,,0.0,1.0,0.0,0.0,,56,5,4-Seam Fastball,5,7,5,7,7,5,5,7,Standard,Standard,141.0,-0.014,-0.059,2022
2361,FF,2022-05-15,96.5,2.48,5.95,"Ray, Robbie",643446,592662,,foul,,,,,4.0,Jeff McNeil strikes out swinging.,R,L,L,NYM,SEA,S,,,0,2,2022,0.78,1.34,-0.54,2.91,,,,2,6,Bot,,,,,663728,,,-9.805175507705869,-140.166178129383,-5.589663011187935,12.45404824101073,29.3572805908345,-13.374975407462468,3.56,1.73,200.0,74.0,31.0,96.7,2351.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.14,,,,,,,,56,4,4-Seam Fastball,5,7,5,7,7,5,5,7,Standard,Standard,147.0,0.0,0.0,2022
2362,SI,2022-05-15,97.3,2.47,5.92,"Ray, Robbie",643446,592662,,foul,,,,,6.0,Jeff McNeil strikes out swinging.,R,L,L,NYM,SEA,S,,,0,2,2022,0.97,1.29,0.64,2.99,,,,2,6,Bot,,,,,663728,,,-7.149437170997337,-141.55177025285855,-5.330432320918932,14.648753429711396,30.432875128771254,-13.805231844198046,3.56,1.73,160.0,65.0,33.0,97.7,2440.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.1,,,,,,,,56,3,Sinker,5,7,5,7,7,5,5,7,Standard,Standard,142.0,0.0,0.0,2022
2363,SI,2022-05-15,96.1,2.37,6.01,"Ray, Robbie",643446,592662,,foul,,,,,3.0,Jeff McNeil strikes out swinging.,R,L,L,NYM,SEA,S,,,0,1,2022,1.04,1.28,0.53,3.1,,,,2,6,Bot,,,,,663728,,,-7.23289109269279,-139.80756107563786,-5.044796060887451,15.273600629398716,29.95201389548413,-14.368300760269005,3.56,1.73,154.0,59.5,40.0,96.4,2416.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.13,,,,,,,,56,2,Sinker,5,7,5,7,7,5,5,7,Standard,Standard,145.0,0.0,-0.023,2022
2364,SI,2022-05-15,94.1,2.28,5.98,"Ray, Robbie",643446,592662,,swinging_strike,,,,,5.0,Jeff McNeil strikes out swinging.,R,L,L,NYM,SEA,S,,,0,0,2022,0.97,1.16,-0.01,2.52,,,,2,6,Bot,,,,,663728,,,-8.120670045907776,-136.8073321968884,-5.940338412479956,13.795538551166764,25.710165413697982,-16.415484932060625,3.56,1.73,,,,95.0,2351.0,6.5,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,53.97,,,,,,,,56,1,Sinker,5,7,5,7,7,5,5,7,Standard,Standard,146.0,0.0,-0.017,2022
2365,FF,2022-05-15,95.1,2.37,6.0,"Ray, Robbie",500871,592662,field_out,hit_into_play,,,,,4.0,Eduardo Escobar pops out to second baseman Adam Frazier.,R,R,L,NYM,SEA,X,4.0,popup,1,0,2022,0.65,1.46,-0.53,2.62,,,,1,6,Bot,114.64,126.21,,,663728,,,-9.043245372160415,-138.075846571348,-6.481188017775552,10.250511516941833,30.16780261130616,-12.207335782340712,3.15,1.49,188.0,61.5,27.0,95.3,2314.0,6.5,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,53.99,0.669,0.602,0.0,1.0,0.0,0.0,4.0,55,2,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,149.0,-0.023,-0.178,2022
2366,FF,2022-05-15,95.1,2.66,6.01,"Ray, Robbie",500871,592662,,ball,,,,,12.0,Eduardo Escobar pops out to second baseman Adam Frazier.,R,R,L,NYM,SEA,B,,,0,0,2022,0.61,1.41,1.16,3.28,,,,1,6,Bot,,,,,663728,,,-5.330666094047563,-138.40806068977653,-4.667374713185155,9.09965090006774,31.3308022656622,-13.22660864375295,3.04,1.43,,,,95.3,2389.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.09,,,,,,,,55,1,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,151.0,0.0,0.023,2022
2367,SL,2022-05-15,89.4,2.7,5.86,"Ray, Robbie",605204,592662,field_out,hit_into_play,,,,,9.0,"J.D. Davis grounds out, shortstop J.  P. Crawford to first baseman Ty France.",R,R,L,NYM,SEA,X,6.0,ground_ball,3,2,2022,0.12,0.76,0.39,2.04,,,,0,6,Bot,109.15,156.67,,,663728,,,-5.9286810521709015,-130.25417385032162,-5.1852779690039,2.313950246935646,20.18561362761886,-22.627714419253472,3.48,1.61,7.0,101.9,-16.0,90.3,2255.0,6.2,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.3,0.217,0.205,0.0,1.0,0.0,0.0,2.0,54,6,Slider,5,7,5,7,7,5,5,7,Infield shift,Standard,138.0,-0.035,-0.299,2022
2368,FF,2022-05-15,95.4,2.28,6.08,"Ray, Robbie",605204,592662,,ball,,,,,12.0,"J.D. Davis grounds out, shortstop J.  P. Crawford to first baseman Ty France.",R,R,L,NYM,SEA,B,,,2,2,2022,0.68,1.44,0.62,4.29,,,,0,6,Bot,,,,,663728,,,-5.883610665668966,-138.85011675816406,-2.340050926227609,10.024144585959831,28.615614580899447,-13.147300843285198,3.57,1.72,,,,95.6,2325.0,6.2,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.3,,,,,,,,54,5,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,146.0,0.0,0.103,2022
2369,FF,2022-05-15,94.6,2.61,6.03,"Ray, Robbie",605204,592662,,ball,,,,,12.0,"J.D. Davis grounds out, shortstop J.  P. Crawford to first baseman Ty France.",R,R,L,NYM,SEA,B,,,1,2,2022,0.58,1.48,1.31,4.46,,,,0,6,Bot,,,,,663728,,,-4.6893112300842485,-137.9012481084052,-1.7888305000547302,8.33129745781771,27.429845263215544,-12.970610905819864,3.59,1.74,,,,95.2,2333.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.2,,,,,,,,54,4,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,150.0,0.0,0.037,2022
2370,FF,2022-05-15,94.3,2.16,6.14,"Ray, Robbie",605204,592662,,swinging_strike,,,,,1.0,"J.D. Davis grounds out, shortstop J.  P. Crawford to first baseman Ty France.",R,R,L,NYM,SEA,S,,,1,1,2022,0.85,1.38,-0.58,3.05,,,,0,6,Bot,,,,,663728,,,-9.01397442988495,-137.057436043857,-5.420948608314245,12.626775253136698,29.12736045961189,-13.73949369264615,3.48,1.61,,,,94.4,2373.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.2,,,,,,,,54,3,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,150.0,0.0,-0.054,2022
2371,FF,2022-05-15,91.6,2.51,5.96,"Ray, Robbie",605204,592662,,ball,,,,,12.0,"J.D. Davis grounds out, shortstop J.  P. Crawford to first baseman Ty France.",R,R,L,NYM,SEA,B,,,0,1,2022,0.76,1.45,0.68,4.51,,,,0,6,Bot,,,,,663728,,,-6.263671234874794,-133.29712552300873,-0.8988567683220026,10.391208861790023,29.15306143231916,-14.984031418029067,3.61,1.74,,,,91.6,2272.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.17,,,,,,,,54,2,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,142.0,0.0,0.025,2022
2372,FF,2022-05-15,93.8,2.68,6.02,"Ray, Robbie",605204,592662,,foul,,,,,5.0,"J.D. Davis grounds out, shortstop J.  P. Crawford to first baseman Ty France.",R,R,L,NYM,SEA,S,,,0,0,2022,0.92,1.34,0.23,2.3,,,,0,6,Bot,,,,,663728,,,-8.33767077521367,-136.22824541086092,-6.802288809407414,13.330183273516232,31.540878639860274,-14.192237827389915,3.48,1.61,186.0,72.1,37.0,93.4,2340.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.2,,,,,,,,54,1,4-Seam Fastball,5,7,5,7,7,5,5,7,Infield shift,Standard,143.0,0.0,-0.034,2022
2373,FF,2022-05-15,94.4,2.63,6.0,"Ray, Robbie",592192,592662,field_out,hit_into_play,,,,,3.0,Mark Canha flies out to right fielder Steven Souza Jr.,R,R,L,NYM,SEA,X,9.0,fly_ball,1,2,2022,0.72,1.45,0.38,3.44,,,,2,5,Bot,209.17,123.83,,,663728,,,-7.440443796895552,-137.32844902424898,-4.228093468204738,10.707280296933115,29.16577299749041,-13.030310546077695,3.36,1.59,277.0,83.7,39.0,94.7,2321.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.11,0.02,0.026,0.0,1.0,0.0,0.0,3.0,46,4,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,146.0,-0.01,-0.07,2022
2374,FF,2022-05-15,95.0,2.36,6.02,"Ray, Robbie",592192,592662,,swinging_strike,,,,,12.0,Mark Canha flies out to right fielder Steven Souza Jr.,R,R,L,NYM,SEA,S,,,1,1,2022,0.72,1.48,0.72,3.68,,,,2,5,Bot,,,,,663728,,,-5.90912336770997,-138.29606900669077,-3.812692844183833,10.52866074220356,29.867876077106647,-12.481835951860417,3.36,1.59,,,,95.1,2380.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.22,,,,,,,,46,3,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,149.0,0.0,-0.023,2022
2375,FF,2022-05-15,95.6,2.5,5.97,"Ray, Robbie",592192,592662,,swinging_strike,,,,,2.0,Mark Canha flies out to right fielder Steven Souza Jr.,R,R,L,NYM,SEA,S,,,1,0,2022,0.9,1.39,0.23,3.01,,,,2,5,Bot,,,,,663728,,,-8.03899949495668,-139.0135667144004,-5.364246403731849,13.456720838707046,29.14706473605124,-13.08066826148955,3.36,1.59,,,,96.1,2349.0,6.5,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.02,,,,,,,,46,2,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,147.0,0.0,-0.021,2022
2376,FF,2022-05-15,93.9,2.73,5.96,"Ray, Robbie",592192,592662,,ball,,,,,12.0,Mark Canha flies out to right fielder Steven Souza Jr.,R,R,L,NYM,SEA,B,,,0,0,2022,0.49,1.69,0.88,4.33,,,,2,5,Bot,,,,,663728,,,-5.880082347324929,-136.65237048806264,-2.211759023150564,7.4662744827733,31.109979751737743,-10.801073267302517,3.3,1.57,,,,93.7,2412.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.25,,,,,,,,46,1,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,149.0,0.0,0.015,2022
2377,SL,2022-05-15,87.5,2.59,5.95,"Ray, Robbie",624413,592662,field_out,hit_into_play,,,,,7.0,"Pete Alonso grounds out, third baseman Abraham Toro to first baseman Ty France.",R,R,L,NYM,SEA,X,5.0,ground_ball,3,2,2022,0.25,0.83,-0.31,1.59,,,,1,5,Bot,106.12,176.06,,,663728,,,-7.500882303793248,-127.07725221549218,-6.0493119280199,4.319067375350921,26.56624643082171,-22.09301377442497,3.33,1.58,20.0,111.7,-4.0,87.1,2222.0,6.2,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.31,0.457,0.423,0.0,1.0,0.0,0.0,4.0,45,7,Slider,5,4,5,4,4,5,5,4,Infield shift,Standard,133.0,-0.015,-0.207,2022
2378,SL,2022-05-15,87.7,2.57,5.87,"Ray, Robbie",624413,592662,,foul,,,,,4.0,"Pete Alonso grounds out, third baseman Abraham Toro to first baseman Ty France.",R,R,L,NYM,SEA,S,,,3,2,2022,0.17,0.95,-0.77,2.35,,,,1,5,Bot,,,,,663728,,,-8.450047715642901,-127.56144212186932,-4.388510058594973,3.5048634207028937,24.32086872968444,-21.11426445714757,3.33,1.58,4.0,77.6,-31.0,88.3,2015.0,6.5,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,53.98,,,,,,,,45,6,Slider,5,4,5,4,4,5,5,4,Infield shift,Standard,137.0,0.0,0.0,2022
2379,SL,2022-05-15,87.6,2.5,5.91,"Ray, Robbie",624413,592662,,ball,,,,,13.0,"Pete Alonso grounds out, third baseman Abraham Toro to first baseman Ty France.",R,R,L,NYM,SEA,B,,,2,2,2022,-0.21,0.56,-0.22,0.59,,,,1,5,Bot,,,,,663728,,,-6.136537740412464,-127.32894981760514,-7.896222513541528,-1.1372298103284826,24.691222217717304,-24.718390112981883,3.35,1.67,,,,87.9,2106.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.11,,,,,,,,45,5,Slider,5,4,5,4,4,5,5,4,Infield shift,Standard,138.0,0.0,0.073,2022
2380,SL,2022-05-15,87.0,2.48,6.05,"Ray, Robbie",624413,592662,,foul_tip,,,,,5.0,"Pete Alonso grounds out, third baseman Abraham Toro to first baseman Ty France.",R,R,L,NYM,SEA,S,,,2,1,2022,-0.22,0.63,0.05,2.7,,,,1,5,Bot,,,,,663728,,,-5.352685422131664,-126.65582545109994,-3.1618211242510563,-1.3934218446328557,24.521718990594216,-24.98330615134868,3.33,1.58,,,,86.9,2294.0,6.1,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.39,,,,,,,,45,4,Slider,5,4,5,4,4,5,5,4,Infield shift,Standard,144.0,0.0,-0.046,2022
2381,FF,2022-05-15,94.3,2.52,5.98,"Ray, Robbie",624413,592662,,ball,,,,,14.0,"Pete Alonso grounds out, third baseman Abraham Toro to first baseman Ty France.",R,R,L,NYM,SEA,B,,,1,1,2022,0.59,1.32,1.1,2.42,,,,1,5,Bot,,,,,663728,,,-5.022826073975045,-137.22085743133948,-6.579768989990406,8.57067586948649,27.132393320187063,-14.202511226814236,3.33,1.67,,,,94.8,2277.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.14,,,,,,,,45,3,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,149.0,0.0,0.033,2022
2382,SL,2022-05-15,88.0,2.57,5.97,"Ray, Robbie",624413,592662,,swinging_strike,,,,,13.0,"Pete Alonso grounds out, third baseman Abraham Toro to first baseman Ty France.",R,R,L,NYM,SEA,S,,,1,0,2022,-0.21,0.5,-0.68,0.75,,,,1,5,Bot,,,,,663728,,,-7.423129357657747,-127.94174545258856,-7.66619499877265,-1.022590468501228,23.28492605720987,-25.353636298307816,3.33,1.58,,,,88.3,2239.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.24,,,,,,,,45,2,Slider,5,4,5,4,4,5,5,4,Infield shift,Standard,122.0,0.0,-0.031,2022
2383,FF,2022-05-15,94.4,2.54,5.99,"Ray, Robbie",624413,592662,,ball,,,,,11.0,"Pete Alonso grounds out, third baseman Abraham Toro to first baseman Ty France.",R,R,L,NYM,SEA,B,,,0,0,2022,0.78,1.44,-0.01,3.92,,,,1,5,Bot,,,,,663728,,,-8.373533704142938,-137.24453512566717,-2.8800367134677725,11.824277790432468,31.999018464478745,-13.600607282052206,3.33,1.69,,,,94.3,2419.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.12,,,,,,,,45,1,4-Seam Fastball,5,4,5,4,4,5,5,4,Infield shift,Standard,152.0,0.0,0.023,2022
2384,SL,2022-05-15,86.3,2.3,6.05,"Ray, Robbie",596019,592662,strikeout,swinging_strike,,,,,13.0,Francisco Lindor strikes out swinging.,R,R,L,NYM,SEA,S,2.0,,2,2,2022,-0.32,0.51,-1.69,1.62,,,,0,5,Bot,,,,,663728,,,-8.830969888488593,-125.45952389245586,-5.368637369541728,-1.6729022785084209,24.14394155175364,-25.92680772414812,3.28,1.51,,,,86.4,2147.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.23,,,0.0,1.0,0.0,0.0,,44,5,Slider,5,4,5,4,4,5,5,4,Standard,Standard,134.0,-0.021,-0.195,2022
2385,SL,2022-05-15,86.6,2.54,5.9,"Ray, Robbie",596019,592662,,ball,,,,,13.0,Francisco Lindor strikes out swinging.,R,R,L,NYM,SEA,B,,,1,2,2022,-0.04,0.42,-0.03,-0.15,,,,0,5,Bot,,,,,663728,,,-6.02111224358057,-125.9488493408481,-9.172464937359395,0.5855495507502539,21.817556816414715,-26.16017540935906,3.02,1.45,,,,86.9,2200.0,6.2,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.31,,,,,,,,44,4,Slider,5,4,5,4,4,5,5,4,Standard,Standard,130.0,0.0,0.037,2022
2386,SL,2022-05-15,85.2,2.61,5.87,"Ray, Robbie",596019,592662,,ball,,,,,13.0,Francisco Lindor strikes out swinging.,R,R,L,NYM,SEA,B,,,0,2,2022,0.18,0.49,-2.48,-0.91,,,,0,5,Bot,,,,,663728,,,-12.264851273291828,-123.14302355398728,-10.560966757754258,4.061552783808339,22.7355206374472,-25.204091081753354,3.14,1.51,,,,85.1,2112.0,6.5,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.04,,,,,,,,44,3,Slider,5,4,5,4,4,5,5,4,Standard,Standard,119.0,0.0,0.017,2022
2387,SL,2022-05-15,86.8,2.59,6.07,"Ray, Robbie",596019,592662,,swinging_strike,,,,,14.0,Francisco Lindor strikes out swinging.,R,R,L,NYM,SEA,S,,,0,1,2022,0.16,0.99,0.08,1.38,,,,0,5,Bot,,,,,663728,,,-6.325212049068191,-126.14557615161462,-7.020056057918595,3.029222401449641,25.575773611540644,-20.316971906450476,3.28,1.51,,,,86.4,2186.0,6.1,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.39,,,,,,,,44,2,Slider,5,4,5,4,4,5,5,4,Standard,Standard,148.0,0.0,-0.046,2022
2388,FF,2022-05-15,93.2,2.62,6.07,"Ray, Robbie",596019,592662,,foul,,,,,5.0,Francisco Lindor strikes out swinging.,R,R,L,NYM,SEA,S,,,0,0,2022,0.9,1.59,0.24,2.68,,,,0,5,Bot,,,,,663728,,,-8.049199591350254,-135.37026161132354,-6.412246276151417,12.81196206783662,29.5318023415784,-11.355051317267629,3.28,1.51,206.0,75.0,57.0,92.9,2460.0,6.2,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.28,,,,,,,,44,1,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,152.0,0.0,-0.034,2022
2389,FF,2022-05-15,94.9,2.6,6.15,"Ray, Robbie",516782,592662,strikeout,foul_tip,,,,,2.0,Starling Marte strikes out on a foul tip.,R,R,L,NYM,SEA,S,2.0,,1,2,2022,0.73,1.41,0.03,3.5,607043.0,,,2,4,Bot,,,,,663728,,,-8.326887894445282,-137.95229850217393,-4.452601648011748,11.093509262048403,29.71521103951271,-13.348154302494915,3.49,1.63,,,,95.0,2411.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.2,,,0.0,1.0,0.0,0.0,,39,4,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,151.0,-0.037,-0.24,2022
2390,FF,2022-05-15,95.4,2.58,6.05,"Ray, Robbie",516782,592662,,ball,,,,,11.0,Starling Marte strikes out on a foul tip.,R,R,L,NYM,SEA,B,,,0,2,2022,0.7,1.56,-0.19,3.74,607043.0,,,2,4,Bot,,,,,663728,,,-8.882509921170954,-138.67248136382804,-3.922382891014712,11.06298796208788,31.84713851232521,-11.397154881946228,3.42,1.63,,,,95.3,2313.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.12,,,,,,,,39,3,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,151.0,0.0,0.016,2022
2391,FF,2022-05-15,94.3,2.78,5.91,"Ray, Robbie",516782,592662,,called_strike,,,,,6.0,Starling Marte strikes out on a foul tip.,R,R,L,NYM,SEA,S,,,0,1,2022,0.81,1.4,0.62,2.89,607043.0,,,2,4,Bot,,,,,663728,,,-7.431513991386769,-137.09169785542306,-5.225445887706525,11.892194475149328,31.922366944736883,-13.60462167971372,3.47,1.63,,,,94.3,2228.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.06,,,,,,,,39,2,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,154.0,0.0,-0.084,2022
2392,FF,2022-05-15,94.9,2.71,5.98,"Ray, Robbie",516782,592662,,foul,,,,,4.0,Starling Marte strikes out on a foul tip.,R,R,L,NYM,SEA,S,,,0,0,2022,0.64,1.35,-0.74,2.64,607043.0,,,2,4,Bot,,,,,663728,,,-10.480507372651504,-137.73724426393713,-6.11009464411727,10.44068542495851,29.2773692512055,-13.740546709822896,3.49,1.63,177.0,67.1,48.0,95.3,2364.0,6.5,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,53.96,,,,,,,,39,1,4-Seam Fastball,5,4,5,4,4,5,5,4,Standard,Standard,150.0,0.0,-0.05,2022
2393,SL,2022-05-15,88.0,2.71,5.96,"Ray, Robbie",607043,592662,triple,hit_into_play,,,,,9.0,Brandon Nimmo triples (2) on a line drive to right fielder Steven Souza Jr.  J.D. Davis scores.    Eduardo Escobar scores.,R,L,L,NYM,SEA,X,9.0,line_drive,1,2,2022,-0.24,0.34,0.38,1.97,605204.0,500871.0,,2,4,Bot,212.17,113.64,,,663728,,,-5.173245526565196,-128.19790837982683,-4.360258001750529,-1.6706762579736514,23.96342632121177,-27.7884522409819,3.39,1.63,141.0,92.3,8.0,88.5,2356.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.15,0.571,0.538,1.6,1.0,1.0,2.0,4.0,38,4,Slider,3,4,3,4,4,5,5,4,Standard,Standard,144.0,0.247,1.955,2022
2394,SL,2022-05-15,86.9,2.6,5.79,"Ray, Robbie",607043,592662,,ball,,,,,13.0,Brandon Nimmo triples (2) on a line drive to right fielder Steven Souza Jr.  J.D. Davis scores.    Eduardo Escobar scores.,R,L,L,NYM,SEA,B,,,0,2,2022,-0.24,0.58,-1.36,1.7,605204.0,500871.0,,2,4,Bot,,,,,663728,,,-8.991933706749181,-126.23922995558192,-4.782353842525057,-0.7809717844337503,25.19390344403376,-25.19637146283115,3.39,1.67,,,,87.0,2227.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.09,,,,,,,,38,3,Slider,3,4,3,4,4,3,3,4,Standard,Standard,148.0,0.0,0.059,2022
2395,SL,2022-05-15,89.1,2.64,5.98,"Ray, Robbie",607043,592662,,called_strike,,,,,1.0,Brandon Nimmo triples (2) on a line drive to right fielder Steven Souza Jr.  J.D. Davis scores.    Eduardo Escobar scores.,R,L,L,NYM,SEA,S,,,0,1,2022,0.07,0.5,-0.58,3.37,605204.0,500871.0,,2,4,Bot,,,,,663728,,,-8.012774769515058,-129.65112841075938,-1.4305837195720166,2.418529597169822,26.182833516415265,-26.44291928113569,3.4,1.67,,,,89.0,2261.0,6.1,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.37,,,,,,,,38,2,Slider,3,4,3,4,4,3,3,4,Standard,Standard,158.0,0.0,-0.143,2022
2396,SL,2022-05-15,89.2,2.58,6.1,"Ray, Robbie",607043,592662,,called_strike,,,,,1.0,Brandon Nimmo triples (2) on a line drive to right fielder Steven Souza Jr.  J.D. Davis scores.    Eduardo Escobar scores.,R,L,L,NYM,SEA,S,,,0,0,2022,0.04,0.55,-0.29,2.96,605204.0,500871.0,,2,4,Bot,,,,,663728,,,-7.127540022867908,-129.7601139540601,-2.8401518464526414,1.9265514715832288,26.908942131703498,-25.569993280035565,3.35,1.63,,,,89.2,2234.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.22,,,,,,,,38,1,Slider,3,4,3,4,4,3,3,4,Standard,Standard,147.0,0.0,-0.052,2022
2397,SL,2022-05-15,87.7,2.69,5.98,"Ray, Robbie",621512,592662,strikeout,swinging_strike,,,,,7.0,Tomas Nido strikes out swinging.,R,R,L,NYM,SEA,S,2.0,,0,2,2022,-0.1,0.43,-0.76,1.8,605204.0,500871.0,,1,4,Bot,,,,,663728,,,-8.137857478403703,-127.4745205994034,-4.887674031628766,0.4443945638081125,24.51496192444223,-26.71678250545393,3.16,1.51,,,,87.8,2176.0,6.3,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.21,,,0.0,1.0,0.0,0.0,,37,3,Slider,3,4,3,4,4,3,3,4,Strategic,Standard,138.0,-0.106,-0.483,2022
2398,FF,2022-05-15,95.1,2.75,6.03,"Ray, Robbie",621512,592662,,swinging_strike,,,,,12.0,Tomas Nido strikes out swinging.,R,R,L,NYM,SEA,S,,,0,1,2022,0.61,1.57,0.27,3.55,605204.0,500871.0,,1,4,Bot,,,,,663728,,,-7.878715195638768,-138.28461930095543,-4.368886982671625,9.584073322607365,31.18276492319977,-11.217943242960713,3.16,1.51,,,,95.2,2313.0,6.4,662567,592662,663728,664034,624428,647351,641487,608385,677594,519306,54.08,,,,,,,,37,2,4-Seam Fastball,3,4,3,4,4,3,3,4,Strategic,Standard,149.0,0.0,-0.17,2022
